osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w741066257,footway447,highway,footway,walkway,2,47.6382688,-122.1410343,431.7798,263.8546,0,0
w741066258,footway448,highway,footway,walkway,3,47.6382070,-122.1410482,430.5347,270.7042,0,0
w741080630,cycleway011,highway,cycleway,walkway,3,47.6387192,-122.1356692,68.6176,83.2474,0,0
w741080631,cycleway012,highway,cycleway,walkway,8,47.6391478,-122.1358133,94.2647,41.6854,0,0
w741080632,cycleway013,highway,cycleway,walkway,4,47.6396231,-122.1360214,126.1122,-3.2085,0,0
w741080633,cycleway014,highway,cycleway,walkway,4,47.6396454,-122.1360305,127.5597,-5.3311,0,0
w741080634,cycleway015,highway,cycleway,walkway,2,47.6396388,-122.1360027,125.3559,-5.3202,0,0
w741080635,cycleway016,highway,cycleway,walkway,3,47.6386813,-122.1356673,67.1144,87.1909,0,0
w741080636,cycleway017,highway,cycleway,walkway,4,47.6396960,-122.1360724,132.3480,-9.6226,0,0
w741080638,cycleway018,highway,cycleway,walkway,21,47.6391502,-122.1358844,99.3730,43.1961,0,0
w741080640,cycleway019,highway,cycleway,walkway,2,47.6387339,-122.1355196,58.5697,77.9823,0,0
w741080641,cycleway020,highway,cycleway,walkway,6,47.6400483,-122.1360386,142.6622,-47.5622,0,0
w741080642,cycleway021,highway,cycleway,walkway,8,47.6400256,-122.1359713,137.0846,-46.8372,0,0
w741080643,cycleway022,highway,cycleway,walkway,3,47.6402489,-122.1359473,143.4401,-70.9561,0,0
w741080644,cycleway023,highway,cycleway,walkway,2,47.6401970,-122.1360414,148.2197,-63.1517,0,0
w741080645,cycleway024,highway,cycleway,walkway,4,47.6401931,-122.1360859,151.2295,-61.6351,0,0
w741080646,cycleway025,highway,cycleway,walkway,2,47.6401750,-122.1361034,151.8127,-59.3011,0,0
w741080647,cycleway026,highway,cycleway,walkway,5,47.6401759,-122.1360725,149.6596,-60.1571,0,0
w741080648,cycleway027,highway,cycleway,walkway,2,47.6396108,-122.1361472,134.5701,1.2114,0,0
w741080649,cycleway028,highway,cycleway,walkway,11,47.6402403,-122.1365347,184.6636,-55.4716,0,0
w741080650,cycleway029,highway,cycleway,walkway,11,47.6393477,-122.1357632,97.9263,19.3922,0,0
w741080651,cycleway030,highway,cycleway,walkway,2,47.6385413,-122.1354222,44.7363,95.8418,0,0
w741080652,footway449,highway,footway,walkway,6,47.6385260,-122.1355100,50.3953,99.6351,0,0
w741080653,cycleway031,highway,cycleway,walkway,2,47.6397265,-122.1360347,130.7825,-13.7673,0,0
w741080654,cycleway032,highway,cycleway,walkway,35,47.6404060,-122.1370386,226.2689,-60.4094,0,0
w741080655,cycleway033,highway,cycleway,walkway,4,47.6402640,-122.1361893,161.0915,-66.5346,0,0
w741080656,cycleway034,highway,cycleway,walkway,33,47.6420909,-122.1388808,417.2904,-192.1299,0,0
w741080657,cycleway035,highway,cycleway,walkway,3,47.6407389,-122.1374891,270.1323,-84.2863,0,0
w741080658,cycleway036,highway,cycleway,walkway,4,47.6406779,-122.1372392,250.2594,-84.0659,0,0
w741080659,cycleway037,highway,cycleway,walkway,4,47.6406202,-122.1369920,230.7017,-84.1241,0,0
w741080660,cycleway038,highway,cycleway,walkway,2,47.6403412,-122.1362802,170.3056,-72.4105,0,0
w741080661,cycleway039,highway,cycleway,walkway,7,47.6405172,-122.1366365,201.8460,-82.1021,0,0
w741084378,cycleway040,highway,cycleway,walkway,2,47.6390201,-122.1353886,59.6282,44.5907,0,0
w741084380,cycleway041,highway,cycleway,walkway,18,47.6395222,-122.1357576,103.8230,0.8682,0,0
w741084381,cycleway042,highway,cycleway,walkway,2,47.6387411,-122.1354847,56.3595,76.3630,0,0
w741096931,footway450,highway,footway,walkway,2,47.6408917,-122.1396166,426.0923,-47.5672,0,0
w741096932,footway451,highway,footway,walkway,2,47.6409227,-122.1392728,402.8909,-59.3685,0,0
w741096933,cycleway043,highway,cycleway,walkway,4,47.6433730,-122.1394832,506.1134,-312.1961,0,0
w741096934,cycleway044,highway,cycleway,walkway,22,47.6444845,-122.1400777,588.2299,-414.4941,0,0
w741096935,cycleway045,highway,cycleway,walkway,5,47.6459468,-122.1402273,651.5341,-564.7866,0,0
w741101005,footway452,highway,footway,walkway,2,47.6409835,-122.1395599,425.3872,-58.6386,0,0
w741101006,footway453,highway,footway,walkway,3,47.6404363,-122.1396027,408.6845,0.0461,0,0
w741101007,footway454,highway,footway,walkway,2,47.6404605,-122.1396958,416.1430,-0.1907,0,0
w741101008,footway455,highway,footway,walkway,2,47.6404385,-122.1394528,398.1694,-3.9044,0,0
w741101009,footway456,highway,footway,walkway,5,47.6404962,-122.1397240,419.4215,-3.2514,0,0
w741101010,footway457,highway,footway,walkway,7,47.6405393,-122.1380194,300.4379,-50.0998,0,0
w741101011,footway458,highway,footway,walkway,2,47.6373098,-122.1427084,515.5873,406.4007,0,0
w741116306,SR 520 Trail003,highway,cycleway,walkway,4,47.6460186,-122.1356663,331.5834,-685.5628,0,0
w741116307,footway459,highway,footway,walkway,3,47.6458491,-122.1354355,309.1526,-673.4473,0,0
w741116308,footway460,highway,footway,walkway,2,47.6458579,-122.1353331,302.2316,-676.9169,0,0
w741116309,footway461,highway,footway,walkway,2,47.6458534,-122.1339543,204.5684,-710.6618,0,0
w741126684,footway462,highway,footway,walkway,2,47.6401977,-122.1417003,548.4192,77.2377,0,0
w741126685,footway463,highway,footway,walkway,2,47.6405029,-122.1417943,566.0665,47.4394,0,0
w741126686,footway464,highway,footway,walkway,3,47.6404906,-122.1417032,559.1803,46.4673,0,0
w741126687,footway465,highway,footway,walkway,2,47.6404737,-122.1416139,552.2602,46.0378,0,0
w741126688,footway466,highway,footway,walkway,3,47.6383466,-122.1410038,432.4257,254.8992,0,0
w741126689,footway467,highway,footway,walkway,3,47.6382836,-122.1403325,382.6793,244.8734,0,0
w741126690,footway468,highway,footway,walkway,2,47.6383905,-122.1409879,432.8847,249.8795,0,0
w741126691,footway469,highway,footway,walkway,11,47.6380392,-122.1405749,391.0106,276.6331,0,0
w741126692,footway470,highway,footway,walkway,3,47.6379420,-122.1405916,388.6904,287.2822,0,0
w741126693,footway471,highway,footway,walkway,2,47.6378522,-122.1405607,383.2689,295.9729,0,0
w741126694,footway472,highway,footway,walkway,3,47.6377591,-122.1405226,377.2121,304.8299,0,0
w741131445,footway473,highway,footway,walkway,2,47.6388029,-122.1388154,294.1237,152.5205,0,0
w741131446,footway474,highway,footway,walkway,2,47.6390792,-122.1387012,296.0026,120.5965,0,0
w741131447,footway475,highway,footway,walkway,2,47.6391067,-122.1386160,290.9726,115.5867,0,0
w741131448,footway476,highway,footway,walkway,2,47.6389365,-122.1386887,289.9808,135.3054,0,0
w741131449,footway477,highway,footway,walkway,2,47.6387800,-122.1387548,289.0109,153.4333,0,0
w741131450,footway478,highway,footway,walkway,8,47.6371616,-122.1409561,386.3252,378.5207,0,0
w741131451,footway479,highway,footway,walkway,2,47.6370660,-122.1401836,328.2510,369.4150,0,0
w741131452,footway480,highway,footway,walkway,2,47.6370486,-122.1402973,335.6677,374.0593,0,0
w741131453,footway481,highway,footway,walkway,2,47.6371415,-122.1401424,328.0596,360.4410,0,0
w741131455,footway482,highway,footway,walkway,5,47.6374679,-122.1393904,286.6492,307.3913,0,0
w741131457,footway483,highway,footway,walkway,2,47.6377815,-122.1391106,278.1770,267.4182,0,0
w741131458,footway484,highway,footway,walkway,3,47.6376637,-122.1392184,281.5440,282.5069,0,0
w741131459,footway485,highway,footway,walkway,2,47.6377025,-122.1392567,285.6549,279.3687,0,0
w741131460,footway486,highway,footway,walkway,2,47.6376652,-122.1408111,394.2322,321.8759,0,0
w741146817,footway487,highway,footway,walkway,2,47.6418164,-122.1414364,588.1161,-99.7812,0,0
w741146818,footway488,highway,footway,walkway,2,47.6417555,-122.1414348,585.8073,-93.4073,0,0
w741146820,footway489,highway,footway,walkway,2,47.6409041,-122.1414577,556.7303,-3.1736,0,0
w741146821,footway490,highway,footway,walkway,2,47.6408445,-122.1414791,556.0913,3.6332,0,0
w741146822,footway491,highway,footway,walkway,2,47.6406315,-122.1417378,566.7077,32.4934,0,0
w741146823,footway492,highway,footway,walkway,2,47.6405715,-122.1417603,566.1373,39.3655,0,0
w741146824,footway493,highway,footway,walkway,2,47.6388907,-122.1421146,530.5923,225.1737,0,0
w741146825,footway494,highway,footway,walkway,2,47.6389492,-122.1420914,531.0644,218.4381,0,0
w741146826,footway495,highway,footway,walkway,2,47.6384981,-122.1405744,407.5178,228.2875,0,0
w741146827,footway496,highway,footway,walkway,2,47.6384818,-122.1404877,400.7991,227.8520,0,0
w741146828,footway497,highway,footway,walkway,2,47.6384687,-122.1404051,394.4928,227.1837,0,0
w741146829,footway498,highway,footway,walkway,2,47.6376820,-122.1400647,342.0575,301.5855,0,0
w741146830,footway499,highway,footway,walkway,2,47.6376499,-122.1401358,345.9245,306.7298,0,0
w741146831,footway500,highway,footway,walkway,2,47.6376196,-122.1402089,350.0032,311.7301,0,0
w741146832,footway501,highway,footway,walkway,2,47.6375111,-122.1406051,374.1071,332.9967,0,0
w741146833,footway502,highway,footway,walkway,2,47.6375121,-122.1406933,380.3802,335.0808,0,0
w741146834,footway503,highway,footway,walkway,2,47.6375108,-122.1407796,386.4361,337.3599,0,0
w741146835,footway504,highway,footway,walkway,2,47.6378346,-122.1412758,433.1942,315.5798,0,0
w741146836,footway505,highway,footway,walkway,2,47.6387979,-122.1386965,285.5371,150.1022,0,0
w741146837,footway506,highway,footway,walkway,3,47.6387523,-122.1387047,284.4717,155.1077,0,0
w741146838,footway507,highway,footway,walkway,2,47.6387352,-122.1385630,273.8306,153.3957,0,0
w741146839,footway508,highway,footway,walkway,3,47.6387373,-122.1386323,278.8064,154.8886,0,0
w741146840,footway509,highway,footway,walkway,2,47.6387411,-122.1387223,285.3048,156.7273,0,0
w741146841,footway510,highway,footway,walkway,2,47.6398619,-122.1371706,215.9847,0.1730,0,0
w741146842,footway511,highway,footway,walkway,2,47.6398449,-122.1370773,208.7776,-0.3631,0,0
w741146843,footway512,highway,footway,walkway,2,47.6401830,-122.1382424,303.3600,-7.0429,0,0
w741146844,footway513,highway,footway,walkway,2,47.6401685,-122.1381593,296.9625,-7.5838,0,0
w741146845,footway514,highway,footway,walkway,2,47.6401523,-122.1380707,290.1148,-8.0705,0,0
w741146846,footway515,highway,footway,walkway,2,47.6402060,-122.1383639,312.7847,-6.4479,0,0
w741146847,footway516,highway,footway,walkway,2,47.6402152,-122.1384183,316.9651,-6.0717,0,0
w741146848,footway517,highway,footway,walkway,2,47.6398761,-122.1406940,465.6613,86.1333,0,0
w741146849,footway518,highway,footway,walkway,2,47.6398151,-122.1407203,465.3219,93.2104,0,0
w741146850,footway519,highway,footway,walkway,2,47.6389765,-122.1407109,434.4241,181.2890,0,0
w741146851,footway520,highway,footway,walkway,2,47.6389661,-122.1406580,430.3065,181.0764,0,0
w741146852,footway521,highway,footway,walkway,2,47.6379151,-122.1425285,524.6819,338.1972,0,0
w741146906,footway522,highway,footway,walkway,2,47.6389574,-122.1421359,534.5052,218.6727,0,0
w741146907,footway523,highway,footway,walkway,2,47.6388982,-122.1421579,533.9212,225.4574,0,0
w741146912,footway524,highway,footway,walkway,2,47.6406383,-122.1417764,569.6824,32.7354,0,0
w741146913,footway525,highway,footway,walkway,2,47.6405789,-122.1418001,569.2186,39.5741,0,0
w741146914,footway526,highway,footway,walkway,2,47.6408367,-122.1414344,552.6526,3.3463,0,0
w741146915,footway527,highway,footway,walkway,2,47.6408946,-122.1414092,552.9546,-3.3782,0,0
w741146916,footway528,highway,footway,walkway,2,47.6379551,-122.1425201,525.5407,333.7680,0,0
w741146917,footway529,highway,footway,walkway,2,47.6379151,-122.1424866,521.7189,337.1571,0,0
w741146918,footway530,highway,footway,walkway,2,47.6374739,-122.1407799,385.1270,341.2534,0,0
w741146919,footway531,highway,footway,walkway,2,47.6374747,-122.1406938,379.0672,339.0320,0,0
w741146920,footway532,highway,footway,walkway,2,47.6374744,-122.1406066,372.8864,336.8978,0,0
w741146921,footway533,highway,footway,walkway,2,47.6398684,-122.1406539,462.5445,85.9476,0,0
w741146922,footway534,highway,footway,walkway,2,47.6398071,-122.1406787,462.0935,93.0150,0,0
w741146923,footway535,highway,footway,walkway,2,47.6398370,-122.1371789,215.6846,2.9933,0,0
w741146924,footway536,highway,footway,walkway,2,47.6398199,-122.1370857,208.4720,2.4848,0,0
w741146925,footway537,highway,footway,walkway,2,47.6401813,-122.1380597,290.3772,-11.4054,0,0
w741146926,footway538,highway,footway,walkway,2,47.6401978,-122.1381483,297.2392,-10.9373,0,0
w741146927,footway539,highway,footway,walkway,2,47.6402122,-122.1382311,303.6172,-10.3973,0,0
w741146928,footway540,highway,footway,walkway,2,47.6402355,-122.1383534,313.1022,-9.8166,0,0
w741146929,footway541,highway,footway,walkway,2,47.6402452,-122.1384068,317.2282,-9.5126,0,0
w741146930,footway542,highway,footway,walkway,2,47.6389410,-122.1406690,430.1812,183.9876,0,0
w741146931,footway543,highway,footway,walkway,2,47.6389509,-122.1407210,434.2171,184.2423,0,0
w741146932,footway544,highway,footway,walkway,2,47.6378351,-122.1413177,436.1770,316.5620,0,0
w741146933,footway545,highway,footway,walkway,2,47.6376542,-122.1400384,339.1919,303.8592,0,0
w741146934,footway546,highway,footway,walkway,2,47.6376226,-122.1401110,343.1847,308.9945,0,0
w741146935,footway547,highway,footway,walkway,2,47.6375919,-122.1401843,347.2667,314.0432,0,0
w741146936,footway548,highway,footway,walkway,2,47.6388053,-122.1387385,288.7686,150.3694,0,0
w741146937,footway549,highway,footway,walkway,2,47.6387681,-122.1387539,288.5182,154.6642,0,0
w741146938,footway550,highway,footway,walkway,2,47.6387478,-122.1387624,288.3821,157.0171,0,0
w741146939,footway551,highway,footway,walkway,2,47.6390651,-122.1386268,290.2348,120.2294,0,0
w741146940,footway552,highway,footway,walkway,2,47.6390572,-122.1385875,287.1708,120.0859,0,0
w741146941,footway553,highway,footway,walkway,2,47.6385104,-122.1404775,401.1108,224.5815,0,0
w741146942,footway554,highway,footway,walkway,2,47.6385267,-122.1405650,407.8860,225.0486,0,0
w741146943,footway555,highway,footway,walkway,2,47.6384966,-122.1403952,394.7986,223.9997,0,0
w741146944,footway556,highway,footway,walkway,2,47.6417555,-122.1413941,582.9256,-94.4188,0,0
w741146945,footway557,highway,footway,walkway,2,47.6418164,-122.1413966,585.3052,-100.7679,0,0
w742005651,footway558,highway,footway,walkway,3,47.6374727,-122.1413302,423.9949,355.0423,0,0
w742005652,footway559,highway,footway,walkway,2,47.6374725,-122.1413903,428.2395,356.5578,0,0
w742005653,footway560,highway,footway,walkway,2,47.6378018,-122.1415420,450.8361,325.6419,0,0
w742005654,footway561,highway,footway,walkway,2,47.6377724,-122.1415454,450.0272,328.8145,0,0
w742005656,footway562,highway,footway,walkway,2,47.6377765,-122.1415391,449.7188,328.2344,0,0
w742005658,footway563,highway,footway,walkway,2,47.6377910,-122.1419389,478.5226,336.6286,0,0
w742005659,footway564,highway,footway,walkway,2,47.6377933,-122.1419073,476.3620,335.6048,0,0
w742005660,footway565,highway,footway,walkway,2,47.6377899,-122.1419709,480.7405,337.5428,0,0
w742005661,footway566,highway,footway,walkway,2,47.6377800,-122.1419705,480.3535,338.5690,0,0
w742005662,footway567,highway,footway,walkway,2,47.6377928,-122.1419709,480.8468,337.2321,0,0
w742005663,footway568,highway,footway,walkway,4,47.6377833,-122.1419349,477.9577,337.3416,0,0
w742005664,footway569,highway,footway,walkway,3,47.6377750,-122.1420087,482.8817,340.0423,0,0
w742005665,footway570,highway,footway,walkway,2,47.6377660,-122.1420283,483.9379,341.4729,0,0
w742005667,footway571,highway,footway,walkway,2,47.6377764,-122.1421714,494.4358,343.9309,0,0
w742005668,footway572,highway,footway,walkway,2,47.6377765,-122.1421081,489.9631,342.3491,0,0
w742005670,footway573,highway,footway,walkway,2,47.6379546,-122.1424387,519.7647,331.8054,0,0
w742005671,footway574,highway,footway,walkway,2,47.6384848,-122.1423166,530.2461,272.9365,0,0
w742005672,footway575,highway,footway,walkway,4,47.6384331,-122.1423343,529.6311,278.8227,0,0
w742005673,footway576,highway,footway,walkway,2,47.6383877,-122.1423494,529.0612,283.9755,0,0
w742005678,footway577,highway,footway,walkway,2,47.6398669,-122.1372627,222.6886,1.9246,0,0
w742005679,footway578,highway,footway,walkway,3,47.6399370,-122.1372401,223.6113,-6.0193,0,0
w742005680,footway579,highway,footway,walkway,2,47.6399815,-122.1372261,224.2233,-11.0503,0,0
w742005681,footway580,highway,footway,walkway,4,47.6404368,-122.1384665,328.3596,-28.2085,0,0
w742005682,footway581,highway,footway,walkway,2,47.6400122,-122.1371226,218.0093,-16.8473,0,0
w742005683,footway582,highway,footway,walkway,2,47.6399947,-122.1370294,210.7983,-17.3258,0,0
w742005684,footway583,highway,footway,walkway,2,47.6400480,-122.1370151,211.7052,-23.2953,0,0
w742005685,footway584,highway,footway,walkway,9,47.6400912,-122.1371352,221.7527,-24.8550,0,0
w742005686,footway585,highway,footway,walkway,2,47.6401034,-122.1372932,233.3615,-22.2173,0,0
w742005687,footway586,highway,footway,walkway,2,47.6400725,-122.1373071,233.2375,-18.6273,0,0
w742005688,footway587,highway,footway,walkway,2,47.6400381,-122.1372634,228.9052,-16.0840,0,0
w742005689,footway588,highway,footway,walkway,8,47.6400815,-122.1376704,259.2543,-10.5523,0,0
w742005690,footway589,highway,footway,walkway,2,47.6401216,-122.1377774,268.2617,-12.1137,0,0
w742005691,footway590,highway,footway,walkway,2,47.6401534,-122.1377641,268.4660,-15.7994,0,0
w742005692,footway591,highway,footway,walkway,2,47.6401142,-122.1376710,260.4707,-13.9755,0,0
w742005695,footway592,highway,footway,walkway,2,47.6395238,-122.1383962,290.4657,66.1973,0,0
w742005696,footway593,highway,footway,walkway,2,47.6393895,-122.1385947,299.6642,85.2696,0,0
w742005697,footway594,highway,footway,walkway,4,47.6394237,-122.1386994,308.3065,84.2628,0,0
w742005698,footway595,highway,footway,walkway,3,47.6394762,-122.1386223,304.7407,76.8274,0,0
w742005699,footway596,highway,footway,walkway,2,47.6394255,-122.1390475,332.9857,92.7192,0,0
w742005700,footway597,highway,footway,walkway,5,47.6398629,-122.1389975,345.2150,45.4162,0,0
w742005701,footway598,highway,footway,walkway,4,47.6396699,-122.1387877,323.4201,60.5294,0,0
w742026755,footway599,highway,footway,walkway,2,47.6405637,-122.1373222,252.0149,-69.9715,0,0
w742026756,footway600,highway,footway,walkway,5,47.6406331,-122.1372872,252.0403,-78.1604,0,0
w742026757,footway601,highway,footway,walkway,2,47.6406956,-122.1372560,252.0891,-85.5058,0,0
w742026758,footway602,highway,footway,walkway,3,47.6377961,-122.1339567,-85.7619,137.9560,0,0
w742026759,footway603,highway,footway,walkway,2,47.6377966,-122.1338807,-91.1213,136.0177,0,0
w742026760,footway604,highway,footway,walkway,2,47.6380737,-122.1338034,-86.5952,104.9109,0,0
w742026761,footway605,highway,footway,walkway,4,47.6381579,-122.1338054,-83.4181,96.0989,0,0
w742026766,footway606,highway,footway,walkway,3,47.6380411,-122.1339797,-75.3011,112.7212,0,0
w742026767,footway607,highway,footway,walkway,2,47.6380647,-122.1349843,-3.4099,135.1664,0,0
w742026768,footway608,highway,footway,walkway,3,47.6380558,-122.1348853,-10.7345,133.6472,0,0
w742026769,footway609,highway,footway,walkway,2,47.6381083,-122.1352181,14.6901,136.3822,0,0
w742026770,footway610,highway,footway,walkway,2,47.6386033,-122.1352031,31.4814,83.8749,0,0
w742026771,footway611,highway,footway,walkway,3,47.6384357,-122.1338714,-68.7327,68.4756,0,0
w742026772,footway612,highway,footway,walkway,2,47.6385059,-122.1338747,-65.9671,61.1648,0,0
w742026773,footway613,highway,footway,walkway,2,47.6383924,-122.1338711,-70.3156,73.0222,0,0
w742026774,footway614,highway,footway,walkway,2,47.6383915,-122.1341254,-52.3651,79.4411,0,0
w742026775,footway615,highway,footway,walkway,3,47.6384396,-122.1341234,-50.7717,74.3201,0,0
w742026776,footway616,highway,footway,walkway,5,47.6383429,-122.1341113,-55.1183,84.1998,0,0
w742026777,footway617,highway,footway,walkway,6,47.6383305,-122.1338915,-71.1089,80.0559,0,0
w742026778,footway618,highway,footway,walkway,6,47.6382525,-122.1340084,-65.6527,91.1709,0,0
w742026779,footway619,highway,footway,walkway,2,47.6382656,-122.1341023,-58.5396,92.1204,0,0
w742026780,footway620,highway,footway,walkway,3,47.6373666,-122.1368862,105.9095,255.9048,0,0
w742026781,footway621,highway,footway,walkway,2,47.6373282,-122.1369430,108.5399,261.3602,0,0
w742026786,footway622,highway,footway,walkway,3,47.6433849,-122.1426072,727.4582,-235.9065,0,0
w742026787,footway623,highway,footway,walkway,2,47.6433842,-122.1425407,722.7310,-237.4774,0,0
w742026788,footway624,highway,footway,walkway,2,47.6429579,-122.1425431,707.5273,-192.5232,0,0
w742026789,footway625,highway,footway,walkway,3,47.6429585,-122.1426076,712.1166,-190.9851,0,0
w742026790,footway626,highway,footway,walkway,3,47.6442322,-122.1424441,746.4766,-329.1833,0,0
w742026791,footway627,highway,footway,walkway,2,47.6442221,-122.1423156,737.0243,-331.3137,0,0
w742026792,footway628,highway,footway,walkway,3,47.6442879,-122.1423124,739.1727,-338.3220,0,0
w742026793,footway629,highway,footway,walkway,3,47.6444061,-122.1424479,753.0175,-347.4103,0,0
w742026800,footway630,highway,footway,walkway,2,47.6443439,-122.1418159,706.0791,-356.5449,0,0
w742026801,footway631,highway,footway,walkway,3,47.6442836,-122.1418156,703.8827,-350.2062,0,0
w742026802,footway632,highway,footway,walkway,3,47.6441982,-122.1416708,690.5688,-344.8049,0,0
w742026803,footway633,highway,footway,walkway,2,47.6441940,-122.1415885,684.5974,-346.4016,0,0
w742026804,footway634,highway,footway,walkway,2,47.6442163,-122.1415228,680.7502,-350.3887,0,0
w742026805,footway635,highway,footway,walkway,3,47.6442814,-122.1415249,683.2439,-357.1834,0,0
w742026806,footway636,highway,footway,walkway,2,47.6443729,-122.1415900,691.1500,-365.2065,0,0
w742026807,footway637,highway,footway,walkway,2,47.6443522,-122.1403776,604.6681,-393.1213,0,0
w742026808,footway638,highway,footway,walkway,3,47.6442837,-122.1403637,601.2143,-386.2566,0,0
w742026809,footway639,highway,footway,walkway,2,47.6441949,-122.1405937,614.2785,-371.1911,0,0
w742026810,footway640,highway,footway,walkway,5,47.6449066,-122.1402616,616.4534,-454.3827,0,0
w742026811,footway641,highway,footway,walkway,2,47.6449093,-122.1401585,609.2565,-457.2322,0,0
w742039245,footway642,highway,footway,walkway,2,47.6402156,-122.1394451,389.5796,19.3820,0,0
w742039246,footway643,highway,footway,walkway,2,47.6403016,-122.1399233,426.4983,22.1898,0,0
w742039247,footway644,highway,footway,walkway,4,47.6413732,-122.1395383,437.9108,-100.2187,0,0
w742039248,footway645,highway,footway,walkway,3,47.6418158,-122.1411994,571.3361,-105.5967,0,0
w742039249,footway646,highway,footway,walkway,2,47.6418911,-122.1411291,569.0749,-115.2775,0,0
w742039250,footway647,highway,footway,walkway,3,47.6419324,-122.1410525,565.1495,-121.5237,0,0
w742039251,footway648,highway,footway,walkway,3,47.6418608,-122.1410736,564.0649,-113.4655,0,0
w742039253,footway649,highway,footway,walkway,3,47.6415185,-122.1412244,562.3828,-73.6746,0,0
w742039254,footway650,highway,footway,walkway,5,47.6415611,-122.1411439,558.2294,-80.1565,0,0
w742039255,footway651,highway,footway,walkway,2,47.6418788,-122.1387878,403.0668,-172.0927,0,0
w742039256,footway652,highway,footway,walkway,4,47.6418338,-122.1388651,406.9160,-165.4446,0,0
w743102306,footway653,highway,footway,walkway,3,47.6428625,-122.1406184,567.9857,-230.2605,0,0
w743102307,footway654,highway,footway,walkway,2,47.6435306,-122.1405669,588.4326,-301.8955,0,0
w743102308,footway655,highway,footway,walkway,2,47.6441911,-122.1405432,610.5703,-372.0444,0,0
w743102310,footway656,highway,footway,walkway,3,47.6441981,-122.1404836,606.6081,-374.2611,0,0
w743102311,footway657,highway,footway,walkway,2,47.6441808,-122.1410848,648.4950,-357.5170,0,0
w743102312,steps010,highway,steps,walkway,2,47.6440934,-122.1410822,645.1618,-348.3705,0,0
w743102313,steps011,highway,steps,walkway,2,47.6441605,-122.1410841,647.7189,-355.4005,0,0
w743102314,footway658,highway,footway,walkway,2,47.6441270,-122.1410832,646.4404,-351.8855,0,0
w743102315,steps012,highway,steps,walkway,2,47.6440326,-122.1409582,634.1992,-345.0519,0,0
w743102316,footway659,highway,footway,walkway,2,47.6441861,-122.1408031,628.7672,-365.0612,0,0
w743102318,footway660,highway,footway,walkway,2,47.6440026,-122.1409814,634.7617,-341.3153,0,0
w743102319,steps013,highway,steps,walkway,2,47.6440170,-122.1409799,635.1713,-342.8703,0,0
w743102321,footway661,highway,footway,walkway,2,47.6439759,-122.1409824,633.8715,-338.4721,0,0
w743114071,footway662,highway,footway,walkway,4,47.6434790,-122.1415636,657.0518,-271.7186,0,0
w743114072,footway663,highway,footway,walkway,2,47.6435327,-122.1414123,648.2913,-281.1317,0,0
w743114075,footway664,highway,footway,walkway,2,47.6426095,-122.1385444,412.1975,-255.0947,0,0
w743114076,footway665,highway,footway,walkway,2,47.6425837,-122.1385163,409.2802,-253.0751,0,0
w743114077,footway666,highway,footway,walkway,2,47.6424564,-122.1381159,376.3849,-249.6102,0,0
w743114078,footway667,highway,footway,walkway,3,47.6424760,-122.1388561,429.4334,-233.2994,0,0
w743114079,footway668,highway,footway,walkway,2,47.6425460,-122.1388661,432.6573,-240.4218,0,0
w743114080,footway669,highway,footway,walkway,3,47.6421678,-122.1379100,351.4152,-224.3267,0,0
w743114081,footway670,highway,footway,walkway,4,47.6424713,-122.1378251,356.3500,-258.3918,0,0
w743114082,footway671,highway,footway,walkway,2,47.6424644,-122.1377558,351.2051,-259.3926,0,0
w743114083,footway672,highway,footway,walkway,3,47.6424528,-122.1376910,346.2015,-259.7706,0,0
w743114087,footway673,highway,footway,walkway,2,47.6421493,-122.1376082,329.4051,-229.8663,0,0
w743114088,footway674,highway,footway,walkway,2,47.6421047,-122.1376250,328.9815,-224.7535,0,0
w743114089,footway675,highway,footway,walkway,2,47.6420978,-122.1375828,325.7504,-225.0796,0,0
w743114090,footway676,highway,footway,walkway,2,47.6421428,-122.1375657,326.1653,-230.2368,0,0
w743114091,footway677,highway,footway,walkway,5,47.6426390,-122.1387677,429.0533,-252.6605,0,0
w743114092,footway678,highway,footway,walkway,2,47.6415192,-122.1414250,576.5929,-68.7593,0,0
w743114093,footway679,highway,footway,walkway,3,47.6415067,-122.1413462,570.5729,-69.4077,0,0
w743114094,footway680,highway,footway,walkway,2,47.6414432,-122.1412048,558.2812,-66.2213,0,0
w743114095,footway681,highway,footway,walkway,2,47.6413104,-122.1414846,573.2796,-45.3019,0,0
w743114096,footway682,highway,footway,walkway,3,47.6411399,-122.1415917,574.7042,-24.6780,0,0
w743114097,footway683,highway,footway,walkway,5,47.6412468,-122.1415534,575.8542,-36.8869,0,0
w743114103,footway684,highway,footway,walkway,2,47.6412775,-122.1412830,557.8371,-46.8412,0,0
w743114104,footway685,highway,footway,walkway,2,47.6412818,-122.1413225,560.7818,-46.3031,0,0
w743114105,footway686,highway,footway,walkway,2,47.6410951,-122.1416086,574.2912,-19.5418,0,0
w743114106,footway687,highway,footway,walkway,2,47.6433785,-122.1397707,526.6451,-305.6408,0,0
w743114107,footway688,highway,footway,walkway,2,47.6432195,-122.1396066,509.3098,-292.9626,0,0
w743114108,footway689,highway,footway,walkway,5,47.6432830,-122.1394980,503.9171,-302.3550,0,0
w743114109,footway690,highway,footway,walkway,3,47.6434219,-122.1394463,505.2673,-318.2648,0,0
